TRAMO_ID,ANYO,PROVINCIA,VIA_NORM,TIPO_VIA,PK_INICIO,PK_FIN,LONGITUD,IMD_TOTAL,IMD_LIG,IMD_PES,VEH_KM,N_ACC,HUBO_ACCIDENTE,TASA_100M
196,2016,Girona,A-2,Autopista libre y autovía,706.85,709.23,2.38,47191.0,43193.0,3998.0,40994821.7,0,0,0.0
197,2016,Zaragoza,A-21,Autopista libre y autovía,51.809,55.019,3.21,3387.0,3183.0,204.0,3968378.6,0,0,0.0
198,2016,Zaragoza,A-21,Autopista libre y autovía,55.019,56.119,1.1,3387.0,3183.0,204.0,1359880.5,0,0,0.0
199,2016,Zaragoza,A-21,Autopista libre y autovía,62.68,65.18,2.5,2883.0,2689.0,194.0,2630737.5,0,0,0.0
200,2016,Zaragoza,A-21,Autopista libre y autovía,65.18,68.036,2.856,2883.0,2689.0,194.0,3005354.5,0,0,0.0
201,2016,Zaragoza,A-21,Autopista libre y autovía,68.036,72.679,4.643,2883.0,2689.0,194.0,4885805.7,1,1,20.467453
202,2016,Lleida,A-22,Autopista libre y autovía,0.0,9.4,9.4,14614.0,12495.0,2119.0,50140634.0,10,1,19.943904
203,2016,Lleida,A-22,Autopista libre y autovía,9.4,17.833,8.433,9448.0,7986.0,1462.0,29081369.2,1,1,3.438628
204,2016,Lleida,A-22,Autopista libre y autovía,17.833,19.15,1.317,9448.0,7986.0,1462.0,4541700.8,0,0,0.0
205,2016,Huesca,A-22,Autopista libre y autovía,19.15,26.025,6.875,9448.0,7986.0,1462.0,23708575.0,0,0,0.0
206,2016,Huesca,A-22,Autopista libre y autovía,26.025,34.515,8.49,9448.0,7986.0,1462.0,29277934.8,3,1,10.246624
207,2016,Huesca,A-22,Autopista libre y autovía,34.515,39.89,5.375,8120.0,6816.0,1304.0,15930425.0,0,0,0.0
208,2016,Huesca,A-22,Autopista libre y autovía,39.89,51.485,11.595,8120.0,6816.0,1304.0,34365261.0,2,1,5.819831
209,2016,Huesca,A-22,Autopista libre y autovía,51.485,55.525,4.04,5598.0,4609.0,989.0,8254810.8,0,0,0.0
210,2016,Huesca,A-22,Autopista libre y autovía,55.525,62.093,6.568,5267.0,4388.0,879.0,12626684.4,1,1,7.919735
211,2016,Huesca,A-22,Autopista libre y autovía,62.093,72.753,10.66,7865.0,6615.0,1250.0,30601928.5,1,1,3.267768
212,2016,Huesca,A-22,Autopista libre y autovía,72.753,77.163,4.41,9623.0,8424.0,1199.0,15489662.0,0,0,0.0
213,2016,Huesca,A-22,Autopista libre y autovía,77.163,88.99,11.827,9623.0,8424.0,1199.0,41541095.7,0,0,0.0
214,2016,Huesca,A-22,Autopista libre y autovía,88.99,94.267,5.277,9623.0,8424.0,1199.0,18534908.4,2,1,10.79045
215,2016,Lleida,A-22R1,Carretera convencional,0.0,0.825,0.825,2438.0,2254.0,184.0,734142.8,0,0,0.0
216,2016,Lleida,A-22R2,Carretera convencional,0.0,0.73,0.73,1377.0,1273.0,104.0,366901.6,0,0,0.0
217,2016,Valencia,A-23,Autopista libre y autovía,0.2,2.34,2.14,22635.0,19306.0,3329.0,17680198.5,1,1,5.656045
218,2016,Valencia,A-23,Autopista libre y autovía,2.34,5.28,2.94,24054.0,20504.0,3550.0,25812347.4,1,1,3.874115
219,2016,Valencia,A-23,Autopista libre y autovía,5.28,14.36,9.08,20232.0,16763.0,3469.0,67052894.4,4,1,5.96544
220,2016,Valencia,A-23,Autopista libre y autovía,14.36,16.95,2.59,16802.0,14722.0,2080.0,15883770.7,1,1,6.295734
221,2016,Castellón,A-23,Autopista libre y autovía,16.95,19.27,2.32,18598.0,15377.0,3221.0,15748786.4,1,1,6.349696
222,2016,Castellón,A-23,Autopista libre y autovía,19.27,25.88,6.61,23932.0,19730.0,4202.0,57739539.8,0,0,0.0
223,2016,Castellón,A-23,Autopista libre y autovía,25.88,27.51,1.63,24075.0,20062.0,4013.0,14323421.2,1,1,6.981572
224,2016,Castellón,A-23,Autopista libre y autovía,27.51,31.04,3.53,24075.0,20062.0,4013.0,31019433.8,2,1,6.447571
225,2016,Castellón,A-23,Autopista libre y autovía,31.04,37.47,6.43,17047.0,13439.0,3608.0,40008456.6,1,1,2.499472
226,2016,Castellón,A-23,Autopista libre y autovía,37.47,48.85,11.38,12301.0,8840.0,3461.0,51094663.7,3,1,5.871455
227,2016,Castellón,A-23,Autopista libre y autovía,48.85,57.81,8.96,11789.0,8316.0,3473.0,38554745.6,3,1,7.781143
228,2016,Castellón,A-23,Autopista libre y autovía,57.81,62.48,4.67,11789.0,8316.0,3473.0,20094940.0,0,0,0.0
229,2016,Teruel,A-23,Autopista libre y autovía,62.48,77.85,15.37,11881.0,8451.0,3430.0,66653004.0,1,1,1.500307
230,2016,Teruel,A-23,Autopista libre y autovía,77.85,89.61,11.76,11460.0,8278.0,3182.0,49190904.0,2,1,4.065792
231,2016,Teruel,A-23,Autopista libre y autovía,89.61,105.49,15.88,10222.0,7413.0,2809.0,59248756.4,0,0,0.0
232,2016,Teruel,A-23,Autopista libre y autovía,105.49,117.12,11.63,10222.0,7413.0,2809.0,43391878.9,0,0,0.0
233,2016,Teruel,A-23,Autopista libre y autovía,117.12,144.29,27.17,8554.0,5985.0,2569.0,84830445.7,1,1,1.178822
234,2016,Teruel,A-23,Autopista libre y autovía,144.29,165.82,21.53,8554.0,5985.0,2569.0,67221181.3,7,1,10.413384
235,2016,Teruel,A-23,Autopista libre y autovía,165.82,176.27,10.45,9829.0,6873.0,2956.0,37490263.2,0,0,0.0
236,2016,Teruel,A-23,Autopista libre y autovía,176.27,185.52,9.25,9094.0,6480.0,2614.0,30703617.5,2,1,6.51389
237,2016,Teruel,A-23,Autopista libre y autovía,185.52,202.05,16.53,8559.0,5925.0,2634.0,51640298.6,2,1,3.872944
238,2016,Teruel,A-23,Autopista libre y autovía,202.05,202.6,0.55,9029.0,6523.0,2506.0,1812571.8,0,0,0.0
239,2016,Zaragoza,A-23,Autopista libre y autovía,202.6,209.85,7.25,9532.0,7171.0,2361.0,25224055.0,1,1,3.96447
240,2016,Zaragoza,A-23,Autopista libre y autovía,209.85,215.56,5.71,10524.0,6721.0,3803.0,21933594.6,4,1,18.236865
241,2016,Zaragoza,A-23,Autopista libre y autovía,215.56,232.36,16.8,10403.0,7380.0,3023.0,63791196.0,3,1,4.702843
242,2016,Zaragoza,A-23,Autopista libre y autovía,232.36,240.15,7.79,7923.0,5531.0,2392.0,22527862.0,0,0,0.0
243,2016,Zaragoza,A-23,Autopista libre y autovía,240.15,245.6,5.45,11887.0,9382.0,2505.0,23646214.8,2,1,8.458013
244,2016,Zaragoza,A-23,Autopista libre y autovía,245.6,255.27,9.67,11887.0,9382.0,2505.0,41955760.8,1,1,2.383463
245,2016,Zaragoza,A-23,Autopista libre y autovía,255.27,262.75,7.48,14102.0,11531.0,2571.0,38501280.4,0,0,0.0
246,2016,Zaragoza,A-23,Autopista libre y autovía,262.75,277.01,14.26,21565.0,18450.0,3115.0,112243668.5,8,1,7.127351
247,2016,Zaragoza,A-23,Autopista libre y autovía,277.01,277.6,0.59,20000.0,17198.0,2802.0,4307000.0,0,0,0.0
248,2016,Zaragoza,A-23,Autopista libre y autovía,291.3,298.43,7.13,17836.0,15410.0,2426.0,46417298.2,3,1,6.463108
249,2016,Zaragoza,A-23,Autopista libre y autovía,298.43,303.81,5.38,30884.0,27806.0,3078.0,60646910.8,6,1,9.893332
250,2016,Zaragoza,A-23,Autopista libre y autovía,303.81,313.9,10.09,20788.0,18728.0,2060.0,76559085.8,8,1,10.449446
251,2016,Zaragoza,A-23,Autopista libre y autovía,313.9,316.17,2.27,20140.0,18250.0,1890.0,16686997.0,0,0,0.0
252,2016,Zaragoza,A-23,Autopista libre y autovía,316.17,320.84,4.67,20140.0,18250.0,1890.0,34329637.0,1,1,2.912935
253,2016,Zaragoza,A-23,Autopista libre y autovía,320.84,326.92,6.08,14543.0,13205.0,1338.0,32273825.6,1,1,3.098486
254,2016,Huesca,A-23,Autopista libre y autovía,326.92,332.72,5.8,15670.0,13974.0,1696.0,33173390.0,1,1,3.014464
255,2016,Huesca,A-23,Autopista libre y autovía,332.72,340.6,7.88,15670.0,13974.0,1696.0,45070054.0,2,1,4.437536
256,2016,Huesca,A-23,Autopista libre y autovía,340.6,357.22,16.62,16908.0,15445.0,1463.0,102569000.4,11,1,10.724488
257,2016,Huesca,A-23,Autopista libre y autovía,357.22,362.06,4.84,18708.0,17113.0,1595.0,33049552.8,0,0,0.0
258,2016,Huesca,A-23,Autopista libre y autovía,362.06,364.31,2.25,9113.0,8388.0,725.0,7484051.2,0,0,0.0
259,2016,Huesca,A-23,Autopista libre y autovía,364.31,375.003,10.693,9113.0,8388.0,725.0,35567537.8,0,0,0.0
260,2016,Huesca,A-23,Autopista libre y autovía,375.003,378.169,3.166,6847.0,6228.0,619.0,7912324.7,1,1,12.638511
261,2016,Huesca,A-23,Autopista libre y autovía,381.375,384.526,3.151,6847.0,6228.0,619.0,7874837.4,0,0,0.0
262,2016,Huesca,A-23,Autopista libre y autovía,403.293,406.281,2.988,7045.0,6325.0,720.0,7683417.9,0,0,0.0
263,2016,Huesca,A-23,Autopista libre y autovía,413.4,424.108,10.708,7901.0,7276.0,625.0,30880426.4,0,0,0.0
264,2016,Girona,A-26,Carretera convencional,63.24,63.99,0.75,12940.0,11594.0,1346.0,3542325.0,0,0,0.0
265,2016,Girona,A-26,Autopista libre y autovía,63.99,64.5,0.51,12940.0,11594.0,1346.0,2408781.0,0,0,0.0
266,2016,Girona,A-26,Autopista libre y autovía,64.5,66.56,2.06,12940.0,11594.0,1346.0,9729586.0,0,0,0.0
267,2016,Girona,A-26,Autopista libre y autovía,66.56,69.72,3.16,14985.0,13679.0,1306.0,17283699.0,0,0,0.0
268,2016,Girona,A-26,Autopista libre y autovía,69.72,70.36,0.64,14985.0,13679.0,1306.0,3500496.0,0,0,0.0
269,2016,Girona,A-26,Autopista libre y autovía,70.36,75.49,5.13,14181.0,12946.0,1235.0,26553213.4,1,1,3.766023
270,2016,Girona,A-26,Autopista libre y autovía,75.49,79.69,4.2,14181.0,12946.0,1235.0,21739473.0,1,1,4.599928
271,2016,Girona,A-26,Autopista libre y autovía,79.69,81.81,2.12,15818.0,14751.0,1067.0,12239968.4,1,1,8.169956
272,2016,Girona,A-26,Autopista libre y autovía,81.81,83.93,2.12,15818.0,14751.0,1067.0,12239968.4,0,0,0.0
273,2016,Tarragona,A-27,Autopista libre y autovía,0.0,0.49,0.49,7702.0,5350.0,2352.0,1377502.7,0,0,0.0
274,2016,Tarragona,A-27,Autopista libre y autovía,0.49,0.96,0.47,7702.0,5350.0,2352.0,1321278.1,0,0,0.0
275,2016,Tarragona,A-27,Autopista libre y autovía,0.96,1.99,1.03,35830.0,31691.0,4139.0,13470288.5,3,1,22.271238
276,2016,Tarragona,A-27,Autopista libre y autovía,1.99,2.41,0.42,35830.0,31691.0,4139.0,5492739.0,4,1,72.823413
277,2016,Tarragona,A-27,Autopista libre y autovía,2.41,3.71,1.3,17363.0,15793.0,1570.0,8238743.5,1,1,12.137773
278,2016,Tarragona,A-27,Autopista libre y autovía,3.71,7.06,3.35,22942.0,20490.0,2452.0,28052330.5,4,1,14.259065
279,2016,Tarragona,A-27,Autopista libre y autovía,7.06,9.58,2.52,20050.0,18276.0,1774.0,18441990.0,1,1,5.422408
280,2016,Tarragona,A-27,Autopista libre y autovía,9.58,9.7,0.12,20050.0,18276.0,1774.0,878190.0,0,0,0.0
281,2016,Tarragona,A-27,Autopista libre y autovía,9.7,12.9,3.2,20050.0,18276.0,1774.0,23418400.0,0,0,0.0
282,2016,Tarragona,A-27,Autopista libre y autovía,12.9,15.1,2.2,20050.0,18276.0,1774.0,16100150.0,1,1,6.211122
283,2016,Tarragona,A-27,Autopista libre y autovía,15.1,19.2,4.1,5259.0,3912.0,1347.0,7870093.5,3,1,38.118988
284,2016,Tarragona,A-27,Autopista libre y autovía,19.2,23.191,3.991,8013.0,7312.0,701.0,11672657.3,0,0,0.0
285,2016,Madrid,A-3,Autopista libre y autovía,3.8,6.83,3.03,148987.0,145136.0,3851.0,164772172.6,3,1,1.820696
286,2016,Madrid,A-3,Autopista libre y autovía,6.83,10.65,3.82,167183.0,161159.0,6024.0,233103256.9,29,1,12.440839
287,2016,Madrid,A-3,Autopista libre y autovía,10.65,13.83,3.18,139085.0,131846.0,7239.0,161435959.5,16,1,9.911051
288,2016,Madrid,A-3,Autopista libre y autovía,13.83,17.52,3.69,123859.0,116864.0,6995.0,166819494.2,38,1,22.779112
289,2016,Madrid,A-3,Autopista libre y autovía,17.52,20.85,3.33,87643.0,80793.0,6850.0,106525684.4,11,1,10.326148
290,2016,Madrid,A-3,Autopista libre y autovía,20.85,22.63,1.78,85225.0,79254.0,5971.0,55370682.5,9,1,16.254089
291,2016,Madrid,A-3,Autopista libre y autovía,22.63,28.44,5.81,53426.0,49453.0,3973.0,113297846.9,6,1,5.295776
292,2016,Madrid,A-3,Autopista libre y autovía,28.44,33.17,4.73,34867.0,31790.0,3077.0,60196132.2,3,1,4.983709
293,2016,Madrid,A-3,Autopista libre y autovía,33.17,33.51,0.34,34867.0,31790.0,3077.0,4326994.7,0,0,0.0
294,2016,Madrid,A-3,Autopista libre y autovía,33.51,41.06,7.55,33965.0,30860.0,3105.0,93599048.8,7,1,7.478708
295,2016,Madrid,A-3,Autopista libre y autovía,41.06,49.47,8.41,31169.0,27536.0,3633.0,95677920.9,34,1,35.535889
296,2016,Madrid,A-3,Autopista libre y autovía,49.47,70.57,21.1,26058.0,23423.0,2635.0,200685687.0,32,1,15.945332
297,2016,Cuenca,A-3,Autopista libre y autovía,70.57,74.49,3.92,28999.0,25356.0,3643.0,41491769.2,1,1,2.410117
298,2016,Cuenca,A-3,Autopista libre y autovía,74.49,80.42,5.93,28999.0,25356.0,3643.0,62766885.5,3,1,4.77959
299,2016,Cuenca,A-3,Autopista libre y autovía,80.42,84.91,4.49,27825.0,23779.0,4046.0,45601001.2,2,1,4.385869
300,2016,Cuenca,A-3,Autopista libre y autovía,84.91,93.42,8.51,24672.0,20842.0,3830.0,76634932.8,0,0,0.0
301,2016,Cuenca,A-3,Autopista libre y autovía,93.42,104.06,10.64,25176.0,21357.0,3819.0,97773513.6,4,1,4.091088
302,2016,Cuenca,A-3,Autopista libre y autovía,104.06,114.76,10.7,23521.0,19644.0,3877.0,91861265.5,4,1,4.354392
303,2016,Cuenca,A-3,Autopista libre y autovía,114.76,131.7,16.94,23164.0,19155.0,4009.0,143225328.4,0,0,0.0
304,2016,Cuenca,A-3,Autopista libre y autovía,131.7,141.32,9.62,22298.0,18655.0,3643.0,78294967.4,3,1,3.831664
305,2016,Cuenca,A-3,Autopista libre y autovía,141.32,154.18,12.86,23271.0,19463.0,3808.0,109231746.9,7,1,6.408393
306,2016,Cuenca,A-3,Autopista libre y autovía,154.18,166.08,11.9,22544.0,18672.0,3872.0,97919864.0,4,1,4.084973
307,2016,Cuenca,A-3,Autopista libre y autovía,166.08,178.06,11.98,23708.0,20188.0,3520.0,103667971.6,2,1,1.929236
308,2016,Cuenca,A-3,Autopista libre y autovía,178.06,180.28,2.22,16888.0,12262.0,4626.0,13684346.4,0,0,0.0
309,2016,Cuenca,A-3,Autopista libre y autovía,180.28,193.11,12.83,16888.0,12262.0,4626.0,79085659.6,4,1,5.057807
310,2016,Cuenca,A-3,Autopista libre y autovía,193.11,211.9,18.79,16897.0,12465.0,4432.0,115885540.0,1,1,0.86292
311,2016,Cuenca,A-3,Autopista libre y autovía,211.9,237.69,25.79,17460.0,13168.0,4292.0,164357091.0,8,1,4.86745
312,2016,Cuenca,A-3,Autopista libre y autovía,237.69,247.58,9.89,19022.0,13702.0,5320.0,68666566.7,2,1,2.912626
313,2016,Valencia,A-3,Autopista libre y autovía,247.58,261.66,14.08,19152.0,13265.0,5887.0,98425958.4,9,1,9.143929
314,2016,Valencia,A-3,Autopista libre y autovía,261.66,273.41,11.75,20638.0,15366.0,5272.0,88511222.5,4,1,4.519201
315,2016,Valencia,A-3,Autopista libre y autovía,273.41,275.64,2.23,20638.0,15366.0,5272.0,16798300.1,1,1,5.952983
316,2016,Valencia,A-3,Autopista libre y autovía,275.64,280.99,5.35,25826.0,18793.0,7033.0,50431721.5,3,1,5.948637
317,2016,Valencia,A-3,Autopista libre y autovía,280.99,288.45,7.46,25458.0,19863.0,5595.0,69319588.2,4,1,5.770375
318,2016,Valencia,A-3,Autopista libre y autovía,288.45,291.34,2.89,29225.0,22401.0,6824.0,30827991.2,3,1,9.731416
319,2016,Valencia,A-3,Autopista libre y autovía,291.34,301.86,10.52,28277.0,21868.0,6409.0,108578024.6,4,1,3.683987
320,2016,Valencia,A-3,Autopista libre y autovía,301.86,310.85,8.99,28277.0,21868.0,6409.0,92786734.0,5,1,5.388701
321,2016,Valencia,A-3,Autopista libre y autovía,310.85,317.01,6.16,30045.0,23380.0,6665.0,67553178.0,4,1,5.921261
322,2016,Valencia,A-3,Autopista libre y autovía,317.01,327.47,10.46,32000.0,24960.0,7040.0,122172800.0,14,1,11.459179
323,2016,Valencia,A-3,Autopista libre y autovía,327.47,334.25,6.78,42073.0,33229.0,8844.0,104118053.1,6,1,5.762689
324,2016,Valencia,A-3,Autopista libre y autovía,334.25,336.57,2.32,51708.0,41580.0,10128.0,43786334.4,1,1,2.283818
325,2016,Valencia,A-3,Autopista libre y autovía,336.57,340.06,3.49,53712.0,42678.0,11034.0,68421031.2,11,1,16.076928
326,2016,Valencia,A-3,Autopista libre y autovía,340.06,348.26,8.2,53998.0,43422.0,10576.0,161616014.0,25,1,15.468764
327,2016,Valencia,A-3,Autopista libre y autovía,348.26,351.06,2.8,53998.0,43422.0,10576.0,55185956.0,23,1,41.67727
328,2016,Valencia,A-3,Autopista libre y autovía,351.06,352.04,0.98,53998.0,43422.0,10576.0,19315084.6,8,1,41.418405
329,2016,Albacete,A-30,Autopista libre y autovía,0.28,4.41,4.13,10652.0,9064.0,1588.0,16057357.4,0,0,0.0
330,2016,Albacete,A-30,Autopista libre y autovía,4.41,22.06,17.65,14083.0,11848.0,2235.0,90726206.8,0,0,0.0
331,2016,Albacete,A-30,Autopista libre y autovía,22.06,24.81,2.75,11130.0,9470.0,1660.0,11171737.5,0,0,0.0
332,2016,Albacete,A-30,Autopista libre y autovía,24.81,37.28,12.47,12303.0,10273.0,2030.0,55997719.6,1,1,1.785787
333,2016,Albacete,A-30,Autopista libre y autovía,37.28,44.42,7.14,13349.0,11066.0,2283.0,34788828.9,3,1,8.623458
334,2016,Albacete,A-30,Autopista libre y autovía,44.42,48.25,3.83,13349.0,11066.0,2283.0,18661234.6,1,1,5.358702
335,2016,Albacete,A-30,Autopista libre y autovía,48.25,51.95,3.7,13349.0,11066.0,2283.0,18027824.5,0,0,0.0
336,2016,Albacete,A-30,Autopista libre y autovía,51.95,56.49,4.54,11486.0,9242.0,2244.0,19033450.6,0,0,0.0
337,2016,Albacete,A-30,Autopista libre y autovía,56.49,63.14,6.65,11486.0,9242.0,2244.0,27879393.5,0,0,0.0
338,2016,Albacete,A-30,Autopista libre y autovía,63.14,69.04,5.9,11486.0,9242.0,2244.0,24735101.0,1,1,4.042838
339,2016,Albacete,A-30,Autopista libre y autovía,69.04,75.15,6.11,11977.0,9758.0,2219.0,26710506.6,1,1,3.743845
340,2016,Albacete,A-30,Autopista libre y autovía,75.15,84.13,8.98,11977.0,9758.0,2219.0,39257012.9,0,0,0.0
341,2016,Murcia,A-30,Autopista libre y autovía,84.13,90.78,6.65,10615.0,8388.0,2227.0,25765258.8,0,0,0.0
342,2016,Murcia,A-30,Autopista libre y autovía,90.78,99.6,8.82,13473.0,10892.0,2581.0,43373628.9,4,1,9.222194
343,2016,Murcia,A-30,Autopista libre y autovía,99.6,104.72,5.12,22956.0,19097.0,3859.0,42900172.8,0,0,0.0
344,2016,Murcia,A-30,Autopista libre y autovía,104.72,111.61,6.89,21958.0,18343.0,3615.0,55221076.3,3,1,5.432708
345,2016,Murcia,A-30,Autopista libre y autovía,111.61,115.11,3.5,27866.0,23278.0,4588.0,35598815.0,1,1,2.809082
346,2016,Murcia,A-30,Autopista libre y autovía,115.11,121.1,5.99,27866.0,23278.0,4588.0,60924829.1,0,0,0.0
347,2016,Murcia,A-30,Autopista libre y autovía,121.1,124.16,3.06,44246.0,38919.0,5327.0,49418357.4,0,0,0.0
348,2016,Murcia,A-30,Autopista libre y autovía,124.16,128.56,4.4,41068.0,36538.0,4530.0,65955208.0,0,0,0.0
349,2016,Murcia,A-30,Autopista libre y autovía,128.56,135.129,6.569,65591.0,59451.0,6140.0,157266556.8,4,1,2.543452
350,2016,Murcia,A-30,Autopista libre y autovía,135.129,136.0,0.871,102530.0,91003.0,11527.0,32595825.0,3,1,9.203633
351,2016,Murcia,A-30,Autopista libre y autovía,136.0,137.778,1.778,102530.0,91003.0,11527.0,66538894.1,1,1,1.50288
352,2016,Murcia,A-30,Autopista libre y autovía,137.97,140.72,2.75,90886.0,83842.0,7044.0,91226822.5,3,1,3.288507
353,2016,Murcia,A-30,Autopista libre y autovía,140.72,141.81,1.09,111746.0,106919.0,4827.0,44458146.1,0,0,0.0
354,2016,Murcia,A-30,Autopista libre y autovía,141.81,143.34,1.53,97512.0,92856.0,4656.0,54455576.4,1,1,1.836359
355,2016,Murcia,A-30,Autopista libre y autovía,143.34,146.36,3.02,89316.0,84910.0,4406.0,98453026.8,0,0,0.0
356,2016,Murcia,A-30,Autopista libre y autovía,146.36,150.14,3.78,58726.0,54957.0,3769.0,81024262.2,1,1,1.234198
357,2016,Murcia,A-30,Autopista libre y autovía,150.14,158.12,7.98,47568.0,43521.0,4047.0,138551313.6,5,1,3.608771
358,2016,Murcia,A-30,Autopista libre y autovía,158.12,164.12,6.0,28606.0,25739.0,2867.0,62647140.0,1,1,1.596242
359,2016,Murcia,A-30,Autopista libre y autovía,164.12,172.17,8.05,32121.0,28984.0,3137.0,94379528.2,5,1,5.297759
360,2016,Murcia,A-30,Autopista libre y autovía,172.17,181.53,9.36,30723.0,27840.0,2883.0,104962057.2,1,1,0.952725
361,2016,Murcia,A-30,Autopista libre y autovía,181.53,189.63,8.1,27369.0,24431.0,2938.0,80916448.5,2,1,2.471685
362,2016,Murcia,A-30,Autopista libre y autovía,189.63,189.93,0.3,28163.0,27682.0,481.0,3083848.5,0,0,0.0
363,2016,Murcia,A-30,Autopista libre y autovía,189.93,192.07,2.14,28163.0,27682.0,481.0,21998119.3,1,1,4.545843
364,2016,Murcia,A-30,Autopista libre y autovía,192.07,193.26,1.19,28163.0,27682.0,481.0,12232599.0,0,0,0.0
365,2016,Cuenca,A-31,Autopista libre y autovía,0.0,1.08,1.08,11897.0,10510.0,1387.0,4689797.4,0,0,0.0
366,2016,Cuenca,A-31,Autopista libre y autovía,1.08,13.16,12.08,11897.0,10510.0,1387.0,52456252.4,1,1,1.90635
367,2016,Cuenca,A-31,Autopista libre y autovía,13.16,29.79,16.63,12286.0,11003.0,1283.0,74575405.7,0,0,0.0
368,2016,Albacete,A-31,Autopista libre y autovía,29.79,31.81,2.02,12286.0,11003.0,1283.0,9058467.8,1,1,11.039395
369,2016,Albacete,A-31,Autopista libre y autovía,31.81,35.94,4.13,19797.0,17469.0,2328.0,29842987.6,0,0,0.0
370,2016,Albacete,A-31,Autopista libre y autovía,35.94,38.43,2.49,23203.0,19418.0,3785.0,21088046.6,2,1,9.484046
371,2016,Albacete,A-31,Autopista libre y autovía,38.43,39.42,0.99,22483.0,18831.0,3652.0,8124232.0,0,0,0.0
372,2016,Albacete,A-31,Autopista libre y autovía,39.42,40.68,1.26,22483.0,18831.0,3652.0,10339931.7,1,1,9.671244
373,2016,Albacete,A-31,Autopista libre y autovía,40.68,51.92,11.24,25902.0,21962.0,3940.0,106265545.2,3,1,2.823116
374,2016,Albacete,A-31,Autopista libre y autovía,51.92,55.84,3.92,25902.0,21962.0,3940.0,37060581.6,1,1,2.698285
375,2016,Albacete,A-31,Autopista libre y autovía,55.84,57.97,2.13,32104.0,27648.0,4456.0,24959254.8,0,0,0.0
376,2016,Albacete,A-31,Autopista libre y autovía,57.97,69.53,11.56,32104.0,27648.0,4456.0,135459617.6,4,1,2.95291
377,2016,Albacete,A-31,Autopista libre y autovía,69.53,73.6,4.07,24277.0,20660.0,3617.0,36064697.4,1,1,2.772795
378,2016,Albacete,A-31,Autopista libre y autovía,73.6,76.29,2.69,32986.0,28034.0,4952.0,32387304.1,1,1,3.08763
379,2016,Albacete,A-31,Autopista libre y autovía,76.29,80.08,3.79,27908.0,23043.0,4865.0,38606531.8,1,1,2.590235
380,2016,Albacete,A-31,Autopista libre y autovía,80.08,88.3,8.22,18898.0,16566.0,2332.0,56699669.4,0,0,0.0
381,2016,Albacete,A-31,Autopista libre y autovía,88.3,91.11,2.81,18898.0,16566.0,2332.0,19382733.7,1,1,5.159231
382,2016,Albacete,A-31,Autopista libre y autovía,91.11,93.65,2.54,18898.0,16566.0,2332.0,17520335.8,0,0,0.0
383,2016,Albacete,A-31,Autopista libre y autovía,93.65,103.16,9.51,15391.0,13191.0,2200.0,53424469.6,3,1,5.615404
384,2016,Albacete,A-31,Autopista libre y autovía,103.16,110.89,7.73,15391.0,13191.0,2200.0,43424937.0,0,0,0.0
385,2016,Albacete,A-31,Autopista libre y autovía,110.89,123.98,13.09,14734.0,12393.0,2341.0,70396841.9,0,0,0.0
386,2016,Albacete,A-31,Autopista libre y autovía,123.98,124.78,0.8,14245.0,11864.0,2381.0,4159540.0,0,0,0.0
387,2016,Albacete,A-31,Autopista libre y autovía,124.78,136.13,11.35,15677.0,13339.0,2338.0,64945891.7,1,1,1.539743
388,2016,Albacete,A-31,Autopista libre y autovía,136.13,147.39,11.26,16432.0,13783.0,2649.0,67533876.8,0,0,0.0
389,2016,Albacete,A-31,Autopista libre y autovía,147.39,156.14,8.75,16928.0,14321.0,2607.0,54063800.0,4,1,7.398666
390,2016,Albacete,A-31,Autopista libre y autovía,156.14,165.54,9.4,14823.0,12946.0,1877.0,50857713.0,1,1,1.96627
391,2016,Alicante,A-31,Autopista libre y autovía,165.54,170.83,5.29,14829.0,12966.0,1863.0,28632574.6,2,1,6.985051
392,2016,Alicante,A-31,Autopista libre y autovía,170.83,172.98,2.15,25136.0,18576.0,6560.0,19725476.0,6,1,30.417517
393,2016,Alicante,A-31,Autopista libre y autovía,172.98,182.39,9.41,24669.0,18028.0,6641.0,84729380.9,5,1,5.901141
394,2016,Alicante,A-31,Autopista libre y autovía,182.39,184.61,2.22,30808.0,23470.0,7338.0,24963722.4,2,1,8.011626
395,2016,Alicante,A-31,Autopista libre y autovía,184.61,193.91,9.3,36851.0,29664.0,7187.0,125090719.5,9,1,7.194778
396,2016,Alicante,A-31,Autopista libre y autovía,193.91,200.72,6.81,39717.0,32281.0,7436.0,98722561.0,7,1,7.090578
397,2016,Alicante,A-31,Autopista libre y autovía,200.72,206.58,5.86,42294.0,34728.0,7566.0,90462636.6,6,1,6.632573
398,2016,Alicante,A-31,Autopista libre y autovía,206.58,212.73,6.15,51841.0,44165.0,7676.0,116370084.8,8,1,6.874619
399,2016,Alicante,A-31,Autopista libre y autovía,212.73,215.67,2.94,48615.0,40599.0,8016.0,52168756.5,4,1,7.667424
400,2016,Alicante,A-31,Autopista libre y autovía,215.67,217.89,2.22,49218.0,41840.0,7378.0,39881345.4,3,1,7.522314
401,2016,Alicante,A-31,Autopista libre y autovía,217.89,223.95,6.06,50815.0,43327.0,7488.0,112397698.5,10,1,8.896979
402,2016,Alicante,A-31,Autopista libre y autovía,223.95,224.7,0.75,25938.0,23650.0,2288.0,7100527.5,2,1,28.166921
