TRAMO_ID;anio;provincia;carretera;pk_inicio_km;pk_fin_km;imd_total;tipo_via;proporcion_pesados;EN_TEST_COMUN;MOTIVOS_EXCLUSION_EVALUACION;ESTADO_PREDICCION;PROB_ACCIDENTE_TRAMO_ANIO;FUERA_RANGO_TRAIN;INTERVALO_ID;CLAVE_TRAMO_ANIO;VERSION_MODELO;IMD_IMPUTADO
IMD_39293;2024;La Rioja;A-12;124.8;126.8;3984.0;Autopista_autovia;0.3596887550200803;True;;OK;0.25189767381865347;False;La Rioja|A-12|124.8|126.8;La Rioja|A-12|124.8|126.8|2024;v2 | Random Forest | Base;False
IMD_39294;2024;La Rioja;A-12;126.8;130.0;3984.0;Autopista_autovia;0.3596887550200803;True;;OK;0.288274398649645;False;La Rioja|A-12|126.8|130;La Rioja|A-12|126.8|130|2024;v2 | Random Forest | Base;False
IMD_39295;2024;La Rioja;A-12;130.0;131.888;3984.0;Autopista_autovia;0.3596887550200803;True;;OK;0.19244482955872794;False;La Rioja|A-12|130|131.888;La Rioja|A-12|130|131.888|2024;v2 | Random Forest | Base;False
IMD_39296;2024;La Rioja;A-13;0.0;2.5;35085.0;Autopista_autovia;0.0583155194527575;True;;OK;0.8164607883408421;False;La Rioja|A-13|0|2.5;La Rioja|A-13|0|2.5|2024;v2 | Random Forest | Base;False
IMD_39297;2024;La Rioja;A-13;2.5;4.4;28436.0;Autopista_autovia;0.0618230412153608;True;;OK;0.670029235133689;False;La Rioja|A-13|2.5|4.4;La Rioja|A-13|2.5|4.4|2024;v2 | Random Forest | Base;False
IMD_39298;2024;La Rioja;A-13;4.4;5.21;28436.0;Autopista_autovia;0.0618230412153608;True;;OK;0.4100619792775293;False;La Rioja|A-13|4.4|5.21;La Rioja|A-13|4.4|5.21|2024;v2 | Random Forest | Base;False
IMD_39299;2024;Lleida;A-14;0.0;8.0;6320.0;Autopista_autovia;0.1238924050632911;True;;OK;0.5147228912510937;False;Lleida|A-14|0|8;Lleida|A-14|0|8|2024;v2 | Random Forest | Base;False
IMD_39300;2024;Lleida;A-14;8.0;16.3;6046.0;Autopista_autovia;0.1356268607343698;True;;OK;0.5170687539073863;False;Lleida|A-14|8|16.3;Lleida|A-14|8|16.3|2024;v2 | Random Forest | Base;False
IMD_39301;2024;Lleida;A-14R2;0.0;2.3;6320.0;Convencional;0.1238924050632911;True;;OK;0.37327099161404304;False;Lleida|A-14R2|0|2.3;Lleida|A-14R2|0|2.3|2024;v2 | Random Forest | Base;False
IMD_39302;2024;Soria;A-15;0.0;1.4;6179.0;Autopista_autovia;0.311377245508982;True;;OK;0.31507920882006424;False;Soria|A-15|0|1.4;Soria|A-15|0|1.4|2024;v2 | Random Forest | Base;False
IMD_39303;2024;Soria;A-15;1.4;8.5;6179.0;Autopista_autovia;0.311377245508982;True;;OK;0.21182468633861012;False;Soria|A-15|1.4|8.5;Soria|A-15|1.4|8.5|2024;v2 | Random Forest | Base;False
IMD_39304;2024;Soria;A-15;8.5;13.4;6179.0;Autopista_autovia;0.311377245508982;True;;OK;0.22349082678755217;False;Soria|A-15|8.5|13.4;Soria|A-15|8.5|13.4|2024;v2 | Random Forest | Base;False
IMD_39305;2024;Soria;A-15;13.4;23.2;6223.0;Autopista_autovia;0.3154427125180781;True;;OK;0.3690643115453748;False;Soria|A-15|13.4|23.2;Soria|A-15|13.4|23.2|2024;v2 | Random Forest | Base;False
IMD_39306;2024;Soria;A-15;23.2;27.5;6223.0;Autopista_autovia;0.3154427125180781;True;;OK;0.22531243688712435;False;Soria|A-15|23.2|27.5;Soria|A-15|23.2|27.5|2024;v2 | Random Forest | Base;False
IMD_39307;2024;Soria;A-15;27.5;31.8;6715.0;Autopista_autovia;0.2835443037974683;True;;OK;0.25349200320185167;False;Soria|A-15|27.5|31.8;Soria|A-15|27.5|31.8|2024;v2 | Random Forest | Base;False
IMD_39308;2024;Soria;A-15;31.8;35.2;6715.0;Autopista_autovia;0.2835443037974683;True;;OK;0.22430462392089673;False;Soria|A-15|31.8|35.2;Soria|A-15|31.8|35.2|2024;v2 | Random Forest | Base;False
IMD_39309;2024;Soria;A-15;35.2;38.2;6715.0;Autopista_autovia;0.2835443037974683;True;;OK;0.20976433154924834;False;Soria|A-15|35.2|38.2;Soria|A-15|35.2|38.2|2024;v2 | Random Forest | Base;False
IMD_39310;2024;Soria;A-15;38.2;39.2;6715.0;Autopista_autovia;0.2835443037974683;True;;OK;0.23130097359166465;False;Soria|A-15|38.2|39.2;Soria|A-15|38.2|39.2|2024;v2 | Random Forest | Base;False
IMD_39311;2024;Soria;A-15;39.2;41.1;8028.0;Autopista_autovia;0.119332336821126;True;;OK;0.2267450823861634;False;Soria|A-15|39.2|41.1;Soria|A-15|39.2|41.1|2024;v2 | Random Forest | Base;False
IMD_39312;2024;Soria;A-15;41.1;43.6;3073.0;Autopista_autovia;0.1191018548649528;True;;OK;0.16933896839550353;False;Soria|A-15|41.1|43.6;Soria|A-15|41.1|43.6|2024;v2 | Random Forest | Base;False
IMD_39313;2024;Soria;A-15;43.6;55.4;5415.0;Autopista_autovia;0.1100646352723915;True;;OK;0.5540248570884583;False;Soria|A-15|43.6|55.4;Soria|A-15|43.6|55.4|2024;v2 | Random Forest | Base;False
IMD_39314;2024;Soria;A-15;55.4;61.7;9356.0;Autopista_autovia;0.09737067122702;True;;OK;0.36561411822086504;False;Soria|A-15|55.4|61.7;Soria|A-15|55.4|61.7|2024;v2 | Random Forest | Base;False
IMD_39315;2024;Soria;A-15;61.7;63.79;9356.0;Autopista_autovia;0.09737067122702;True;;OK;0.20598172932478434;False;Soria|A-15|61.7|63.79;Soria|A-15|61.7|63.79|2024;v2 | Random Forest | Base;False
IMD_39316;2024;Soria;A-15;98.125;100.3;4083.0;Autopista_autovia;0.3894195444526084;True;;OK;0.13462437670235963;False;Soria|A-15|98.125|100.3;Soria|A-15|98.125|100.3|2024;v2 | Random Forest | Base;False
IMD_39317;2024;Soria;A-15;100.3;105.7;7821.0;Autopista_autovia;0.401738908068022;True;;OK;0.32359570364030094;False;Soria|A-15|100.3|105.7;Soria|A-15|100.3|105.7|2024;v2 | Random Forest | Base;False
IMD_39318;2024;Soria;A-15;105.7;107.44;7821.0;Autopista_autovia;0.401738908068022;True;;OK;0.22201252962868218;False;Soria|A-15|105.7|107.44;Soria|A-15|105.7|107.44|2024;v2 | Random Forest | Base;False
IMD_39319;2024;Madrid;A-1A;40.0;43.9;3627.0;Multicarril;0.1695616211745244;True;;OK;0.47558422748180235;False;Madrid|A-1A|40|43.9;Madrid|A-1A|40|43.9|2024;v2 | Random Forest | Base;False
IMD_39320;2024;Madrid;A-1A;43.9;47.2;3627.0;Multicarril;0.1695616211745244;True;;OK;0.4804804255004785;False;Madrid|A-1A|43.9|47.2;Madrid|A-1A|43.9|47.2|2024;v2 | Random Forest | Base;False
IMD_39321;2024;Madrid;A-2;5.9;10.1;125529.0;Autopista_autovia;0.0469054959411769;True;;OK;0.9882006180968683;False;Madrid|A-2|5.9|10.1;Madrid|A-2|5.9|10.1|2024;v2 | Random Forest | Base;False
IMD_39322;2024;Madrid;A-2;10.1;14.8;133039.0;Autopista_autovia;0.0535331744826705;True;;OK;0.967472381147775;False;Madrid|A-2|10.1|14.8;Madrid|A-2|10.1|14.8|2024;v2 | Random Forest | Base;False
IMD_39323;2024;Madrid;A-2;14.8;16.8;139855.0;Autopista_autovia;0.0712380679989989;True;;OK;0.9650120796564654;False;Madrid|A-2|14.8|16.8;Madrid|A-2|14.8|16.8|2024;v2 | Random Forest | Base;False
IMD_39324;2024;Madrid;A-2;16.8;17.732;120800.0;Autopista_autovia;0.056001655629139;True;;OK;0.946539723060497;False;Madrid|A-2|16.8|17.732;Madrid|A-2|16.8|17.732|2024;v2 | Random Forest | Base;False
IMD_39325;2024;Madrid;A-2;17.732;20.1;183173.0;Autopista_autovia;0.1130188401128987;True;;OK;0.9648910601472238;False;Madrid|A-2|17.732|20.1;Madrid|A-2|17.732|20.1|2024;v2 | Random Forest | Base;False
IMD_39326;2024;Madrid;A-2;20.1;21.3;183173.0;Autopista_autovia;0.1130188401128987;True;;OK;0.9469786763260442;False;Madrid|A-2|20.1|21.3;Madrid|A-2|20.1|21.3|2024;v2 | Random Forest | Base;False
IMD_39327;2024;Madrid;A-2;21.3;23.4;170170.0;Autopista_autovia;0.1222835987541869;True;;OK;0.9763338525030736;False;Madrid|A-2|21.3|23.4;Madrid|A-2|21.3|23.4|2024;v2 | Random Forest | Base;False
IMD_39328;2024;Madrid;A-2;23.4;27.8;130420.0;Autopista_autovia;0.1120073608342278;True;;OK;0.9902289059133937;False;Madrid|A-2|23.4|27.8;Madrid|A-2|23.4|27.8|2024;v2 | Random Forest | Base;False
IMD_39329;2024;Madrid;A-2;27.8;31.3;160564.0;Autopista_autovia;0.1129082484243043;True;;OK;0.9943616010445453;False;Madrid|A-2|27.8|31.3;Madrid|A-2|27.8|31.3|2024;v2 | Random Forest | Base;False
IMD_39330;2024;Madrid;A-2;31.3;38.1;110017.0;Autopista_autovia;0.1431324249888653;True;;OK;0.993569833436267;False;Madrid|A-2|31.3|38.1;Madrid|A-2|31.3|38.1|2024;v2 | Random Forest | Base;False
IMD_39331;2024;Madrid;A-2;38.1;38.76;110017.0;Autopista_autovia;0.1431324249888653;True;;OK;0.8619012327270222;False;Madrid|A-2|38.1|38.76;Madrid|A-2|38.1|38.76|2024;v2 | Random Forest | Base;False
IMD_39332;2024;Guadalajara;A-2;38.76;41.6;90124.0;Autopista_autovia;0.1783209799831343;True;;OK;0.9530960834524792;False;Guadalajara|A-2|38.76|41.6;Guadalajara|A-2|38.76|41.6|2024;v2 | Random Forest | Base;False
IMD_39333;2024;Guadalajara;A-2;41.6;44.0;89725.0;Autopista_autovia;0.1412538311507383;True;;OK;0.924590583442585;False;Guadalajara|A-2|41.6|44;Guadalajara|A-2|41.6|44|2024;v2 | Random Forest | Base;False
IMD_39334;2024;Guadalajara;A-2;44.0;47.3;82173.0;Autopista_autovia;0.1565599406130967;True;;OK;0.966391812075138;False;Guadalajara|A-2|44|47.3;Guadalajara|A-2|44|47.3|2024;v2 | Random Forest | Base;False
IMD_39335;2024;Guadalajara;A-2;47.3;50.5;82173.0;Autopista_autovia;0.1565599406130967;True;;OK;0.9617907128403093;False;Guadalajara|A-2|47.3|50.5;Guadalajara|A-2|47.3|50.5|2024;v2 | Random Forest | Base;False
IMD_39336;2024;Guadalajara;A-2;50.5;54.705;80352.0;Autopista_autovia;0.1109119872560732;True;;OK;0.9549717723565009;False;Guadalajara|A-2|50.5|54.705;Guadalajara|A-2|50.5|54.705|2024;v2 | Random Forest | Base;False
IMD_39337;2024;Guadalajara;A-2;54.705;58.1;43761.0;Autopista_autovia;0.1956079614268412;True;;OK;0.9211750918676275;False;Guadalajara|A-2|54.705|58.1;Guadalajara|A-2|54.705|58.1|2024;v2 | Random Forest | Base;False
IMD_39338;2024;Guadalajara;A-2;58.1;60.3;43761.0;Autopista_autovia;0.1956079614268412;True;;OK;0.8526920416631607;False;Guadalajara|A-2|58.1|60.3;Guadalajara|A-2|58.1|60.3|2024;v2 | Random Forest | Base;False
IMD_39339;2024;Guadalajara;A-2;60.3;73.2;33600.0;Autopista_autovia;0.2530357142857143;True;;OK;0.980776522755621;False;Guadalajara|A-2|60.3|73.2;Guadalajara|A-2|60.3|73.2|2024;v2 | Random Forest | Base;False
IMD_39340;2024;Guadalajara;A-2;73.2;82.7;27787.0;Autopista_autovia;0.2747687767661136;True;;OK;0.9657198462890565;False;Guadalajara|A-2|73.2|82.7;Guadalajara|A-2|73.2|82.7|2024;v2 | Random Forest | Base;False
IMD_39341;2024;Guadalajara;A-2;82.7;94.4;25126.0;Autopista_autovia;0.3066942609249383;True;;OK;0.9745388693446592;False;Guadalajara|A-2|82.7|94.4;Guadalajara|A-2|82.7|94.4|2024;v2 | Random Forest | Base;False
IMD_39342;2024;Guadalajara;A-2;94.4;101.2;24910.0;Autopista_autovia;0.285949417904456;True;;OK;0.9341261727219683;False;Guadalajara|A-2|94.4|101.2;Guadalajara|A-2|94.4|101.2|2024;v2 | Random Forest | Base;False
IMD_39343;2024;Guadalajara;A-2;101.2;103.2;24910.0;Autopista_autovia;0.285949417904456;True;;OK;0.5359360023902962;False;Guadalajara|A-2|101.2|103.2;Guadalajara|A-2|101.2|103.2|2024;v2 | Random Forest | Base;False
IMD_39344;2024;Guadalajara;A-2;103.2;116.8;21090.0;Autopista_autovia;0.3192982456140351;True;;OK;0.9623992103601238;False;Guadalajara|A-2|103.2|116.8;Guadalajara|A-2|103.2|116.8|2024;v2 | Random Forest | Base;False
IMD_39345;2024;Guadalajara;A-2;116.8;118.5;20864.0;Autopista_autovia;0.337135736196319;True;;OK;0.2830596863542997;False;Guadalajara|A-2|116.8|118.5;Guadalajara|A-2|116.8|118.5|2024;v2 | Random Forest | Base;False
IMD_39346;2024;Guadalajara;A-2;118.5;126.0;21090.0;Autopista_autovia;0.3192982456140351;True;;OK;0.8920183557230957;False;Guadalajara|A-2|118.5|126;Guadalajara|A-2|118.5|126|2024;v2 | Random Forest | Base;False
IMD_39347;2024;Guadalajara;A-2;126.0;131.6;21726.0;Autopista_autovia;0.3279941084414987;True;;OK;0.7993186589219554;False;Guadalajara|A-2|126|131.6;Guadalajara|A-2|126|131.6|2024;v2 | Random Forest | Base;False
IMD_39348;2024;Guadalajara;A-2;131.6;134.3;21726.0;Autopista_autovia;0.3279941084414987;True;;OK;0.7380159068266761;False;Guadalajara|A-2|131.6|134.3;Guadalajara|A-2|131.6|134.3|2024;v2 | Random Forest | Base;False
IMD_39349;2024;Guadalajara;A-2;134.3;139.4;19667.0;Autopista_autovia;0.3670107286317181;True;;OK;0.694933552676256;False;Guadalajara|A-2|134.3|139.4;Guadalajara|A-2|134.3|139.4|2024;v2 | Random Forest | Base;False
IMD_39350;2024;Soria;A-2;139.4;141.1;19667.0;Autopista_autovia;0.3670107286317181;True;;OK;0.20378349795707185;False;Soria|A-2|139.4|141.1;Soria|A-2|139.4|141.1|2024;v2 | Random Forest | Base;False
IMD_39351;2024;Soria;A-2;141.1;145.2;19348.0;Autopista_autovia;0.3488215836262145;True;;OK;0.506092883352112;False;Soria|A-2|141.1|145.2;Soria|A-2|141.1|145.2|2024;v2 | Random Forest | Base;False
IMD_39352;2024;Soria;A-2;145.2;149.9;19348.0;Autopista_autovia;0.3488215836262145;True;;OK;0.6028044415136533;False;Soria|A-2|145.2|149.9;Soria|A-2|145.2|149.9|2024;v2 | Random Forest | Base;False
IMD_39353;2024;Soria;A-2;149.9;153.9;13494.0;Autopista_autovia;0.4107010523195494;True;;OK;0.31541907392599233;False;Soria|A-2|149.9|153.9;Soria|A-2|149.9|153.9|2024;v2 | Random Forest | Base;False
IMD_39354;2024;Soria;A-2;153.9;169.5;13494.0;Autopista_autovia;0.4107010523195494;True;;OK;0.7420576546174107;False;Soria|A-2|153.9|169.5;Soria|A-2|153.9|169.5|2024;v2 | Random Forest | Base;False
IMD_39355;2024;Soria;A-2;169.5;173.3;13602.0;Autopista_autovia;0.4141302749595648;True;;OK;0.32421846137183485;False;Soria|A-2|169.5|173.3;Soria|A-2|169.5|173.3|2024;v2 | Random Forest | Base;False
IMD_39356;2024;Soria;A-2;173.3;176.1;13602.0;Autopista_autovia;0.4141302749595648;True;;OK;0.2885451770248872;False;Soria|A-2|173.3|176.1;Soria|A-2|173.3|176.1|2024;v2 | Random Forest | Base;False
IMD_39357;2024;Soria;A-2;176.1;178.4;13602.0;Autopista_autovia;0.4141302749595648;True;;OK;0.21971371031211295;False;Soria|A-2|176.1|178.4;Soria|A-2|176.1|178.4|2024;v2 | Random Forest | Base;False
IMD_39358;2024;Soria;A-2;178.4;180.97;13602.0;Autopista_autovia;0.4141302749595648;True;;OK;0.27548279105701057;False;Soria|A-2|178.4|180.97;Soria|A-2|178.4|180.97|2024;v2 | Random Forest | Base;False
IMD_39359;2024;Zaragoza;A-2;180.97;185.7;15584.0;Autopista_autovia;0.3614604722792607;True;;OK;0.46850569341592163;False;Zaragoza|A-2|180.97|185.7;Zaragoza|A-2|180.97|185.7|2024;v2 | Random Forest | Base;False
IMD_39360;2024;Zaragoza;A-2;185.7;192.3;15584.0;Autopista_autovia;0.3614604722792607;True;;OK;0.5867139130716081;False;Zaragoza|A-2|185.7|192.3;Zaragoza|A-2|185.7|192.3|2024;v2 | Random Forest | Base;False
IMD_39361;2024;Zaragoza;A-2;192.3;200.0;16439.0;Autopista_autovia;0.3512379098485309;True;;OK;0.7615745646457155;False;Zaragoza|A-2|192.3|200;Zaragoza|A-2|192.3|200|2024;v2 | Random Forest | Base;False
IMD_39362;2024;Zaragoza;A-2;200.0;203.0;16439.0;Autopista_autovia;0.3512379098485309;True;;OK;0.5149997630207716;False;Zaragoza|A-2|200|203;Zaragoza|A-2|200|203|2024;v2 | Random Forest | Base;False
IMD_39363;2024;Zaragoza;A-2;203.0;203.9;16358.0;Autopista_autovia;0.325834454089742;True;;OK;0.2041107872472117;False;Zaragoza|A-2|203|203.9;Zaragoza|A-2|203|203.9|2024;v2 | Random Forest | Base;False
IMD_39364;2024;Zaragoza;A-2;203.9;210.6;16358.0;Autopista_autovia;0.325834454089742;True;;OK;0.6939153584729969;False;Zaragoza|A-2|203.9|210.6;Zaragoza|A-2|203.9|210.6|2024;v2 | Random Forest | Base;False
IMD_39365;2024;Zaragoza;A-2;210.6;217.5;16358.0;Autopista_autovia;0.325834454089742;True;;OK;0.6902855690814758;False;Zaragoza|A-2|210.6|217.5;Zaragoza|A-2|210.6|217.5|2024;v2 | Random Forest | Base;False
IMD_39366;2024;Zaragoza;A-2;217.5;226.3;16358.0;Autopista_autovia;0.325834454089742;True;;OK;0.832057961848978;False;Zaragoza|A-2|217.5|226.3;Zaragoza|A-2|217.5|226.3|2024;v2 | Random Forest | Base;False
IMD_39367;2024;Zaragoza;A-2;226.3;230.2;17605.0;Autopista_autovia;0.3188298778756035;True;;OK;0.6034882972861021;False;Zaragoza|A-2|226.3|230.2;Zaragoza|A-2|226.3|230.2|2024;v2 | Random Forest | Base;False
IMD_39368;2024;Zaragoza;A-2;230.2;232.6;17605.0;Autopista_autovia;0.3188298778756035;True;;OK;0.532489431960102;False;Zaragoza|A-2|230.2|232.6;Zaragoza|A-2|230.2|232.6|2024;v2 | Random Forest | Base;False
IMD_39369;2024;Zaragoza;A-2;232.6;236.6;19473.0;Autopista_autovia;0.2882966158270426;True;;OK;0.5910016908406229;False;Zaragoza|A-2|232.6|236.6;Zaragoza|A-2|232.6|236.6|2024;v2 | Random Forest | Base;False
IMD_39370;2024;Zaragoza;A-2;236.6;242.378;20931.0;Autopista_autovia;0.3042855095313171;True;;OK;0.6917459576462026;False;Zaragoza|A-2|236.6|242.378;Zaragoza|A-2|236.6|242.378|2024;v2 | Random Forest | Base;False
IMD_39371;2024;Zaragoza;A-2;242.378;243.6;21599.0;Autopista_autovia;0.270845872494097;True;;OK;0.3836841880495341;False;Zaragoza|A-2|242.378|243.6;Zaragoza|A-2|242.378|243.6|2024;v2 | Random Forest | Base;False
IMD_39372;2024;Zaragoza;A-2;243.6;254.0;21599.0;Autopista_autovia;0.270845872494097;True;;OK;0.9389945929974642;False;Zaragoza|A-2|243.6|254;Zaragoza|A-2|243.6|254|2024;v2 | Random Forest | Base;False
IMD_39373;2024;Zaragoza;A-2;254.0;260.0;21366.0;Autopista_autovia;0.2686043246279135;True;;OK;0.7970155943866091;False;Zaragoza|A-2|254|260;Zaragoza|A-2|254|260|2024;v2 | Random Forest | Base;False
IMD_39374;2024;Zaragoza;A-2;260.0;261.0;22571.0;Autopista_autovia;0.2551947188870674;True;;OK;0.386306942393318;False;Zaragoza|A-2|260|261;Zaragoza|A-2|260|261|2024;v2 | Random Forest | Base;False
IMD_39375;2024;Zaragoza;A-2;261.0;268.8;22571.0;Autopista_autovia;0.2551947188870674;True;;OK;0.9568962636758009;False;Zaragoza|A-2|261|268.8;Zaragoza|A-2|261|268.8|2024;v2 | Random Forest | Base;False
IMD_39376;2024;Zaragoza;A-2;268.8;270.5;22571.0;Autopista_autovia;0.2551947188870674;True;;OK;0.5461429175496888;False;Zaragoza|A-2|268.8|270.5;Zaragoza|A-2|268.8|270.5|2024;v2 | Random Forest | Base;False
IMD_39377;2024;Zaragoza;A-2;270.5;276.5;24500.0;Autopista_autovia;0.2620408163265306;True;;OK;0.8984209643441161;False;Zaragoza|A-2|270.5|276.5;Zaragoza|A-2|270.5|276.5|2024;v2 | Random Forest | Base;False
IMD_39378;2024;Zaragoza;A-2;276.5;287.7;23548.0;Autopista_autovia;0.2516561916086292;True;;OK;0.9869716088917779;False;Zaragoza|A-2|276.5|287.7;Zaragoza|A-2|276.5|287.7|2024;v2 | Random Forest | Base;False
IMD_39379;2024;Zaragoza;A-2;287.7;297.411;26671.0;Autopista_autovia;0.2280004499268869;True;;OK;0.969293212227589;False;Zaragoza|A-2|287.7|297.411;Zaragoza|A-2|287.7|297.411|2024;v2 | Random Forest | Base;False
IMD_39380;2024;Zaragoza;A-2;297.411;299.314;25784.0;Autopista_autovia;0.2578343158547936;True;;OK;0.6973292625989019;False;Zaragoza|A-2|297.411|299.314;Zaragoza|A-2|297.411|299.314|2024;v2 | Random Forest | Base;False
IMD_39381;2024;Zaragoza;A-2;299.314;308.165;38051.0;Autopista_autovia;0.1798375863972037;True;;OK;0.9791381434980814;False;Zaragoza|A-2|299.314|308.165;Zaragoza|A-2|299.314|308.165|2024;v2 | Random Forest | Base;False
IMD_39382;2024;Zaragoza;A-2;308.165;310.1;42064.0;Autopista_autovia;0.1798449980981361;True;;OK;0.8710326304233788;False;Zaragoza|A-2|308.165|310.1;Zaragoza|A-2|308.165|310.1|2024;v2 | Random Forest | Base;False
IMD_39383;2024;Zaragoza;A-2;310.1;311.4;38051.0;Autopista_autovia;0.1798375863972037;True;;OK;0.8306739817731339;False;Zaragoza|A-2|310.1|311.4;Zaragoza|A-2|310.1|311.4|2024;v2 | Random Forest | Base;False
IMD_39384;2024;Zaragoza;A-2;311.4;312.0;38051.0;Autopista_autovia;0.1798375863972037;True;;OK;0.6420421575936279;False;Zaragoza|A-2|311.4|312;Zaragoza|A-2|311.4|312|2024;v2 | Random Forest | Base;False
IMD_39385;2024;Zaragoza;A-2;312.0;314.9;68200.0;Autopista_autovia;0.1717448680351906;True;;OK;0.8586122644447446;False;Zaragoza|A-2|312|314.9;Zaragoza|A-2|312|314.9|2024;v2 | Random Forest | Base;False
IMD_39386;2024;Zaragoza;A-2;314.9;316.675;72692.0;Autopista_autovia;0.1770346117867165;True;;OK;0.9032523634446552;False;Zaragoza|A-2|314.9|316.675;Zaragoza|A-2|314.9|316.675|2024;v2 | Random Forest | Base;False
IMD_39387;2024;Zaragoza;A-2;316.675;317.8;79844.0;Autopista_autovia;0.1557537197535193;True;;OK;0.8321727832713094;False;Zaragoza|A-2|316.675|317.8;Zaragoza|A-2|316.675|317.8|2024;v2 | Random Forest | Base;False
IMD_39388;2024;Zaragoza;A-2;317.8;321.8;96690.0;Autopista_autovia;0.1709690764298272;True;;OK;0.9195740574090705;False;Zaragoza|A-2|317.8|321.8;Zaragoza|A-2|317.8|321.8|2024;v2 | Random Forest | Base;False
IMD_39389;2024;Zaragoza;A-2;321.8;322.5;86348.0;Autopista_autovia;0.1926969935609394;True;;OK;0.7984919420410632;False;Zaragoza|A-2|321.8|322.5;Zaragoza|A-2|321.8|322.5|2024;v2 | Random Forest | Base;False
IMD_39390;2024;Zaragoza;A-2;322.5;325.0;72549.0;Autopista_autovia;0.1962397827675088;True;;OK;0.8569310479999821;False;Zaragoza|A-2|322.5|325;Zaragoza|A-2|322.5|325|2024;v2 | Random Forest | Base;False
IMD_39391;2024;Zaragoza;A-2;325.0;327.0;59690.0;Autopista_autovia;0.233808008041548;True;;OK;0.8530264763303724;False;Zaragoza|A-2|325|327;Zaragoza|A-2|325|327|2024;v2 | Random Forest | Base;False
IMD_39392;2024;Zaragoza;A-2;327.0;330.4;48967.0;Autopista_autovia;0.2622174117262646;True;;OK;0.8734424127370325;False;Zaragoza|A-2|327|330.4;Zaragoza|A-2|327|330.4|2024;v2 | Random Forest | Base;False
IMD_39393;2024;Zaragoza;A-2;330.4;339.3;34181.0;Autopista_autovia;0.3043503700886457;True;;OK;0.9636765380978819;False;Zaragoza|A-2|330.4|339.3;Zaragoza|A-2|330.4|339.3|2024;v2 | Random Forest | Base;False
IMD_39394;2024;Zaragoza;A-2;339.3;340.0;34181.0;Autopista_autovia;0.3043503700886457;True;;OK;0.5336668125373144;False;Zaragoza|A-2|339.3|340;Zaragoza|A-2|339.3|340|2024;v2 | Random Forest | Base;False
IMD_39395;2024;Huesca;A-2;431.01;432.7;6176.0;Autopista_autovia;0.2859455958549223;True;;OK;0.2320568558251141;False;Huesca|A-2|431.01|432.7;Huesca|A-2|431.01|432.7|2024;v2 | Random Forest | Base;False
IMD_39396;2024;Huesca;A-2;432.7;436.2;6176.0;Autopista_autovia;0.2859455958549223;True;;OK;0.37997967612186107;False;Huesca|A-2|432.7|436.2;Huesca|A-2|432.7|436.2|2024;v2 | Random Forest | Base;False
IMD_39397;2024;Huesca;A-2;436.2;439.9;6176.0;Autopista_autovia;0.2859455958549223;True;;OK;0.39141121997798456;False;Huesca|A-2|436.2|439.9;Huesca|A-2|436.2|439.9|2024;v2 | Random Forest | Base;False
IMD_39398;2024;Huesca;A-2;439.9;441.1;6176.0;Autopista_autovia;0.2859455958549223;True;;OK;0.1602812250519721;False;Huesca|A-2|439.9|441.1;Huesca|A-2|439.9|441.1|2024;v2 | Random Forest | Base;False
IMD_39399;2024;Huesca;A-2;441.1;443.758;6176.0;Autopista_autovia;0.2859455958549223;True;;OK;0.2989783776683402;False;Huesca|A-2|441.1|443.758;Huesca|A-2|441.1|443.758|2024;v2 | Random Forest | Base;False
IMD_39400;2024;Lleida;A-2;443.758;445.7;10776.0;Autopista_autovia;0.2602078693392725;True;;OK;0.42350042173005525;False;Lleida|A-2|443.758|445.7;Lleida|A-2|443.758|445.7|2024;v2 | Random Forest | Base;False
IMD_39401;2024;Lleida;A-2;445.7;450.9;15050.0;Autopista_autovia;0.326046511627907;True;;OK;0.6910793160314829;False;Lleida|A-2|445.7|450.9;Lleida|A-2|445.7|450.9|2024;v2 | Random Forest | Base;False
IMD_39402;2024;Lleida;A-2;450.9;458.7;15050.0;Autopista_autovia;0.326046511627907;True;;OK;0.8603543840604938;False;Lleida|A-2|450.9|458.7;Lleida|A-2|450.9|458.7|2024;v2 | Random Forest | Base;False
IMD_39403;2024;Lleida;A-2;458.7;461.6;31412.0;Autopista_autovia;0.2694511651598115;True;;OK;0.8679323678662905;False;Lleida|A-2|458.7|461.6;Lleida|A-2|458.7|461.6|2024;v2 | Random Forest | Base;False
IMD_39404;2024;Lleida;A-2;461.6;463.4;35004.0;Autopista_autovia;0.2199462918523597;True;;OK;0.6859771069679951;False;Lleida|A-2|461.6|463.4;Lleida|A-2|461.6|463.4|2024;v2 | Random Forest | Base;False
IMD_39405;2024;Lleida;A-2;463.4;465.6;35004.0;Autopista_autovia;0.2199462918523597;True;;OK;0.7246535707680611;False;Lleida|A-2|463.4|465.6;Lleida|A-2|463.4|465.6|2024;v2 | Random Forest | Base;False
IMD_39406;2024;Lleida;A-2;465.6;467.5;35004.0;Autopista_autovia;0.2199462918523597;True;;OK;0.682046939312913;False;Lleida|A-2|465.6|467.5;Lleida|A-2|465.6|467.5|2024;v2 | Random Forest | Base;False
