TRAMO_ID;INTERVALO_ID;N_ACCIDENTES;HUBO_ACCIDENTE;TIPO_VIA_DETALLE
IMD_41745;Burgos|N-1|308.8|309.9;1;1;Convencional
IMD_41746;Burgos|N-1|309.9|312.2;0;0;Convencional
IMD_41747;Burgos|N-1|312.2|314.7;0;0;Convencional
IMD_41748;Burgos|N-1|314.7|318.5;1;1;Convencional
IMD_41749;Burgos|N-1|318.5|319.1;0;0;Convencional
IMD_41750;Burgos|N-1|319.1|321.45;1;1;Convencional
IMD_41751;Burgos|N-1|329.4|330.3;0;0;Convencional
IMD_41752;Burgos|N-1|330.3|331.22;0;0;Convencional
IMD_41753;Burgos|N-1|331.22|332.2;0;0;Multicarril
IMD_41754;Burgos|N-1|332.2|333.6;0;0;Multicarril
IMD_41755;Burgos|N-1|333.6|334.62;0;0;Multicarril
IMD_41756;Burgos|N-1|334.62|336.2;0;0;Convencional
IMD_41757;Soria|N-110|66.84|68;0;0;Convencional
IMD_41758;Soria|N-110|68|69.8;2;1;Convencional
IMD_41759;Soria|N-110|69.8|70;0;0;Convencional
IMD_41760;Soria|N-110|70|71.4;0;0;Convencional
IMD_41761;Soria|N-110|71.4|74.7;0;0;Convencional
IMD_41762;Soria|N-110|74.7|75.6;0;0;Convencional
IMD_41763;Soria|N-110|75.6|80.9;0;0;Convencional
IMD_41764;Soria|N-110|80.9|85.8;0;0;Convencional
IMD_41765;Soria|N-110|85.8|89.3;0;0;Convencional
IMD_41766;Soria|N-110|89.3|90.205;0;0;Convencional
IMD_41767;Segovia|N-110|90.205|93;0;0;Convencional
IMD_41768;Segovia|N-110|93|95.6;0;0;Convencional
IMD_41769;Segovia|N-110|95.6|99;0;0;Convencional
IMD_41770;Segovia|N-110|99|101;0;0;Convencional
IMD_41771;Segovia|N-110|101|103.7;0;0;Convencional
IMD_41772;Segovia|N-110|103.7|107.4;0;0;Convencional
IMD_41773;Segovia|N-110|107.4|109.6;0;0;Convencional
IMD_41774;Segovia|N-110|109.6|115;2;1;Convencional
IMD_41775;Segovia|N-110|115|118.5;1;1;Convencional
IMD_41776;Segovia|N-110|118.5|119.8;0;0;Convencional
IMD_41777;Segovia|N-110|119.8|124.8;1;1;Convencional
IMD_41778;Segovia|N-110|124.8|125.1;0;0;Convencional
IMD_41779;Segovia|N-110|125.1|126.4;0;0;Convencional
IMD_41780;Segovia|N-110|126.4|128.4;1;1;Convencional
IMD_41781;Segovia|N-110|128.4|128.98;0;0;Convencional
IMD_41782;Segovia|N-110|134.55|139;2;1;Convencional
IMD_41783;Segovia|N-110|139|140.5;0;0;Convencional
IMD_41784;Segovia|N-110|140.5|144;0;0;Convencional
IMD_41785;Segovia|N-110|144|145;0;0;Convencional
IMD_41786;Segovia|N-110|145|150.4;0;0;Convencional
IMD_41787;Segovia|N-110|150.4|150.6;0;0;Convencional
IMD_41788;Segovia|N-110|150.6|154.3;2;1;Convencional
IMD_41789;Segovia|N-110|154.3|154.5;0;0;Convencional
IMD_41790;Segovia|N-110|154.5|157.9;0;0;Convencional
IMD_41791;Segovia|N-110|157.9|158.9;0;0;Convencional
IMD_41792;Segovia|N-110|158.9|159.1;0;0;Convencional
IMD_41793;Segovia|N-110|159.1|160.2;1;1;Convencional
IMD_41794;Segovia|N-110|160.2|162.1;0;0;Convencional
IMD_41795;Segovia|N-110|162.1|166.7;1;1;Convencional
IMD_41796;Segovia|N-110|166.7|172.6;1;1;Convencional
IMD_41797;Segovia|N-110|172.6|177.355;2;1;Convencional
IMD_41798;Segovia|N-110|177.355|180.7;0;0;Convencional
IMD_41799;Segovia|N-110|180.7|181;1;1;Convencional
IMD_41800;Segovia|N-110|181|184.5;4;1;Convencional
IMD_41801;Segovia|N-110|184.5|187.555;1;1;Convencional
IMD_41802;Segovia|N-110|193.145|194.5;1;1;Convencional
IMD_41803;Segovia|N-110|194.5|196.8;1;1;Convencional
IMD_41804;Segovia|N-110|196.8|205;4;1;Convencional
IMD_41805;Segovia|N-110|205|206.2;0;0;Convencional
IMD_41806;Segovia|N-110|206.2|208.4;3;1;Convencional
IMD_41807;Segovia|N-110|208.4|211.9;2;1;Convencional
IMD_41808;Segovia|N-110|211.9|213;0;0;Convencional
IMD_41809;Segovia|N-110|213|213.8;0;0;Convencional
IMD_41810;Segovia|N-110|213.8|216.2;0;0;Convencional
IMD_41811;Segovia|N-110|216.2|217.3;0;0;Convencional
IMD_41812;Segovia|N-110|217.3|218.8;2;1;Convencional
IMD_41813;Segovia|N-110|218.8|222.6;0;0;Convencional
IMD_41814;Segovia|N-110|222.6|226.5;0;0;Convencional
IMD_41815;Segovia|N-110|226.5|227.3;1;1;Convencional
IMD_41816;Segovia|N-110|227.3|227.8;0;0;Convencional
IMD_41817;Segovia|N-110|227.8|231;0;0;Convencional
IMD_41818;Ávila|N-110|231|233.1;1;1;Convencional
IMD_41819;Ávila|N-110|233.1|235;0;0;Convencional
IMD_41820;Ávila|N-110|235|239;0;0;Convencional
IMD_41821;Ávila|N-110|239|246.1;0;0;Convencional
IMD_41822;Ávila|N-110|246.1|249.1;1;1;Convencional
IMD_41823;Ávila|N-110|249.1|249.95;0;0;Convencional
IMD_41824;Ávila|N-110|258.65|260.5;1;1;Convencional
IMD_41825;Ávila|N-110|260.5|262.1;2;1;Convencional
IMD_41826;Ávila|N-110|262.1|262.6;2;1;Convencional
IMD_41827;Ávila|N-110|262.6|263.9;0;0;Convencional
IMD_41828;Ávila|N-110|263.9|266.5;0;0;Convencional
IMD_41829;Ávila|N-110|266.5|271.3;0;0;Convencional
IMD_41830;Ávila|N-110|271.3|273;0;0;Convencional
IMD_41831;Ávila|N-110|273|274.1;1;1;Convencional
IMD_41832;Ávila|N-110|274.1|275.6;0;0;Convencional
IMD_41833;Ávila|N-110|275.6|280;1;1;Convencional
IMD_41834;Ávila|N-110|280|282;0;0;Convencional
IMD_41835;Ávila|N-110|282|283.9;0;0;Convencional
IMD_41836;Ávila|N-110|283.9|288;2;1;Convencional
IMD_41837;Ávila|N-110|288|288.8;0;0;Convencional
IMD_41838;Ávila|N-110|288.8|290.1;0;0;Convencional
IMD_41839;Ávila|N-110|290.1|292.3;1;1;Convencional
IMD_41840;Ávila|N-110|292.3|293.7;0;0;Convencional
IMD_41841;Ávila|N-110|293.7|297.6;0;0;Convencional
IMD_41842;Ávila|N-110|297.6|301.1;1;1;Convencional
IMD_41843;Ávila|N-110|301.1|304.3;0;0;Convencional
IMD_41844;Ávila|N-110|304.3|306.8;0;0;Convencional
IMD_41845;Ávila|N-110|306.8|308;0;0;Convencional
IMD_41846;Ávila|N-110|308|310.7;0;0;Convencional
IMD_41847;Ávila|N-110|310.7|314.1;0;0;Convencional
IMD_41848;Ávila|N-110|314.1|315.1;1;1;Convencional
IMD_41849;Ávila|N-110|315.1|319.6;0;0;Convencional
IMD_41850;Ávila|N-110|319.6|324.5;0;0;Convencional
IMD_41851;Ávila|N-110|324.5|324.6;0;0;Convencional
IMD_41852;Ávila|N-110|324.6|328.4;0;0;Convencional
IMD_41853;Ávila|N-110|328.4|328.9;0;0;Convencional
IMD_41854;Ávila|N-110|328.9|335.8;3;1;Convencional
IMD_41855;Ávila|N-110|335.8|336.2;0;0;Convencional
IMD_41856;Ávila|N-110|336.2|336.4;0;0;Convencional
IMD_41857;Ávila|N-110|336.4|339.2;0;0;Convencional
IMD_41858;Ávila|N-110|339.2|341;1;1;Convencional
IMD_41859;Ávila|N-110|341|343;1;1;Convencional
IMD_41860;Ávila|N-110|343|344.5;0;0;Convencional
IMD_41861;Ávila|N-110|344.5|346.4;0;0;Convencional
IMD_41862;Ávila|N-110|346.4|347;0;0;Convencional
IMD_41863;Ávila|N-110|347|352.04;0;0;Convencional
IMD_41864;Cáceres|N-110|352.04|358.699;0;0;Convencional
IMD_41865;Cáceres|N-110|358.699|368.4;1;1;Convencional
IMD_41866;Cáceres|N-110|368.4|380.7;0;0;Convencional
IMD_41867;Cáceres|N-110|380.7|382.2;0;0;Convencional
IMD_41868;Cáceres|N-110|382.2|387.5;0;0;Convencional
IMD_41869;Cáceres|N-110|387.5|388.55;1;1;Convencional
IMD_41870;Cáceres|N-110|388.55|399.825;0;0;Convencional
IMD_41871;Cáceres|N-110|399.825|403.1;2;1;Convencional
IMD_41872;Cáceres|N-110|403.1|403.5;0;0;Convencional
IMD_41873;Cáceres|N-110|403.75|404.65;0;0;Convencional
IMD_41874;Segovia|N-110A|94.65|95.9;0;0;Convencional
IMD_41875;Segovia|N-110A|95.9|96.6;0;0;Convencional
IMD_41876;Segovia|N-110A|96.6|97;0;0;Convencional
IMD_41877;Segovia|N-110A|97|100.15;1;1;Convencional
IMD_41878;Segovia|N-110A|138.84|140.22;0;0;Convencional
IMD_41879;Segovia|N-110A|153.02|154.53;0;0;Convencional
IMD_41880;Segovia|N-110A|205.08|206.366;0;0;Convencional
IMD_41881;Segovia|N-110A|212.99|214.165;0;0;Convencional
IMD_41882;Ávila|N-110A|257.12|258.2;0;0;Convencional
IMD_41883;Soria|N-111|151.18|152.3;0;0;Convencional
IMD_41884;Soria|N-111|152.3|153.3;0;0;Convencional
IMD_41885;Soria|N-111|153.3|159.1;0;0;Convencional
IMD_41886;Soria|N-111|159.1|164.1;0;0;Convencional
IMD_41887;Soria|N-111|164.1|174.1;0;0;Convencional
IMD_41888;Soria|N-111|174.1|175.2;0;0;Convencional
IMD_41889;Soria|N-111|175.2|177.9;0;0;Convencional
IMD_41890;Soria|N-111|177.9|178.4;0;0;Convencional
IMD_41891;Soria|N-111|178.4|182.9;0;0;Convencional
IMD_41892;Soria|N-111|182.9|183.2;0;0;Convencional
IMD_41893;Soria|N-111|183.2|184.9;0;0;Convencional
IMD_41894;Soria|N-111|184.9|186.6;0;0;Convencional
IMD_41895;Soria|N-111|186.6|186.7;0;0;Convencional
IMD_41896;Soria|N-111|186.7|190.045;0;0;Convencional
IMD_41897;Soria|N-111|210|211.4;0;0;Convencional
IMD_41898;Soria|N-111|211.4|217.2;0;0;Convencional
IMD_41899;Soria|N-111|217.2|218.3;0;0;Convencional
IMD_41900;Soria|N-111|218.3|221.9;0;0;Convencional
IMD_41901;Soria|N-111|222.42|223.772;0;0;Convencional
IMD_41902;Soria|N-111|223.772|225.065;0;0;Convencional
IMD_41903;Soria|N-111|226.33|228.5;1;1;Convencional
IMD_41904;Soria|N-111|228.5|231.886;2;1;Convencional
IMD_41905;Soria|N-111|231.886|234.7;0;0;Convencional
IMD_41906;Soria|N-111|234.7|237.5;0;0;Convencional
IMD_41907;Soria|N-111|237.5|241.4;0;0;Convencional
IMD_41908;Soria|N-111|241.4|244.6;0;0;Convencional
IMD_41909;Soria|N-111|244.6|253.5;0;0;Convencional
IMD_41910;Soria|N-111|253.5|260.3;1;1;Convencional
IMD_41911;Soria|N-111|260.3|262.48;0;0;Convencional
IMD_41912;La Rioja|N-111|262.48|268.7;0;0;Convencional
IMD_41913;La Rioja|N-111|268.7|274;2;1;Convencional
IMD_41914;La Rioja|N-111|274|282;3;1;Convencional
IMD_41915;La Rioja|N-111|282|283.47;0;0;Convencional
IMD_41916;La Rioja|N-111|283.47|285;0;0;Convencional
IMD_41917;La Rioja|N-111|285|290;1;1;Convencional
IMD_41918;La Rioja|N-111|290|290.8;0;0;Convencional
IMD_41919;La Rioja|N-111|290.8|291.8;1;1;Convencional
IMD_41920;La Rioja|N-111|291.8|293;1;1;Convencional
IMD_41921;La Rioja|N-111|293|295.5;0;0;Convencional
IMD_41922;La Rioja|N-111|295.5|297;1;1;Convencional
IMD_41923;La Rioja|N-111|297|304.8;3;1;Convencional
IMD_41924;La Rioja|N-111|304.8|310;1;1;Convencional
IMD_41925;La Rioja|N-111|310|313.4;1;1;Convencional
IMD_41926;La Rioja|N-111|313.4|319.3;4;1;Convencional
IMD_41927;La Rioja|N-111|319.3|322.3;2;1;Convencional
IMD_41928;La Rioja|N-111|322.3|322.818;1;1;Multicarril
IMD_41929;La Rioja|N-111|322.818|324.112;3;1;Multicarril
IMD_41930;Soria|N-111A|260.275|266;0;0;Convencional
IMD_41931;La Rioja|N-111A|266|271.06;0;0;Convencional
IMD_41932;Soria|N-113|51.35|56;0;0;Convencional
IMD_41933;Soria|N-113|56|56.4;0;0;Convencional
IMD_41934;Soria|N-113|56.4|62.78;0;0;Convencional
IMD_41935;La Rioja|N-113|62.78|63.795;1;1;Convencional
IMD_41936;Zaragoza|N-113|63.795|64.402;0;0;Convencional
IMD_41937;La Rioja|N-113|64.402|64.7;1;1;Convencional
IMD_41938;La Rioja|N-113|64.7|67.2;2;1;Convencional
IMD_41939;La Rioja|N-113|67.2|68.31;0;0;Convencional
IMD_41940;La Rioja|N-113|78.84|80.8;0;0;Convencional
IMD_41941;La Rioja|N-113|80.8|82.34;0;0;Convencional
IMD_41942;La Rioja|N-120|8|9.3;0;0;Convencional
IMD_41943;La Rioja|N-120|16.266|17.8;0;0;Convencional
IMD_41944;La Rioja|N-120|17.8|21.6;0;0;Convencional
IMD_41945;La Rioja|N-120|21.6|22.05;0;0;Convencional
IMD_41946;La Rioja|N-120|22.05|23.3;0;0;Convencional
IMD_41947;La Rioja|N-120|23.3|24.76;1;1;Convencional
IMD_41948;La Rioja|N-120|24.76|24.9;0;0;Convencional
IMD_41949;La Rioja|N-120|24.9|27;0;0;Convencional
IMD_41950;La Rioja|N-120|27|28.25;0;0;Convencional
IMD_41951;La Rioja|N-120|28.25|28.6;0;0;Convencional
IMD_41952;La Rioja|N-120|28.6|30.35;1;1;Convencional
IMD_41953;La Rioja|N-120|30.35|32;0;0;Convencional
IMD_41954;La Rioja|N-120|32|34.6;0;0;Convencional
IMD_41955;La Rioja|N-120|34.6|39.38;0;0;Convencional
IMD_41956;La Rioja|N-120|39.38|39.9;0;0;Convencional
IMD_41957;La Rioja|N-120|39.9|42;0;0;Convencional
IMD_41958;La Rioja|N-120|42|43.44;1;1;Convencional
IMD_41959;La Rioja|N-120|45.883|46.35;0;0;Convencional
IMD_41960;La Rioja|N-120|46.35|50.72;1;1;Convencional
IMD_41961;La Rioja|N-120|50.72|53.277;0;0;Convencional
IMD_41962;Burgos|N-120|53.277|56.2;0;0;Convencional
IMD_41963;Burgos|N-120|56.2|56.69;0;0;Convencional
IMD_41964;Burgos|N-120|56.69|57.66;0;0;Convencional
IMD_41965;Burgos|N-120|57.66|59.4;0;0;Convencional
IMD_41966;Burgos|N-120|59.4|61.3;0;0;Convencional
IMD_41967;Burgos|N-120|61.3|62.9;0;0;Convencional
IMD_41968;Burgos|N-120|62.9|66.3;0;0;Convencional
IMD_41969;Burgos|N-120|66.3|67.9;0;0;Convencional
IMD_41970;Burgos|N-120|67.9|71.2;0;0;Convencional
IMD_41971;Burgos|N-120|71.2|77.1;0;0;Convencional
IMD_41972;Burgos|N-120|77.1|77.99;0;0;Convencional
IMD_41973;Burgos|N-120|77.99|88.99;1;1;Convencional
IMD_41974;Burgos|N-120|88.99|92.2;0;0;Convencional
IMD_41975;Burgos|N-120|92.2|98.35;1;1;Convencional
IMD_41976;Burgos|N-120|98.35|100.3;1;1;Convencional
IMD_41977;Burgos|N-120|100.3|103.7;0;0;Convencional
IMD_41978;Burgos|N-120|103.7|106.88;0;0;Convencional
IMD_41979;Burgos|N-120|106.88|107.3;0;0;Multicarril
IMD_41980;Burgos|N-120|107.3|107.98;0;0;Multicarril
IMD_41981;Burgos|N-120|117.3|120;0;0;Convencional
IMD_41982;Burgos|N-120|120|121.8;0;0;Convencional
IMD_41983;Burgos|N-120|121.8|124.2;3;1;Convencional
IMD_41984;Burgos|N-120|124.2|127.3;0;0;Convencional
IMD_41985;Burgos|N-120|127.3|130.6;1;1;Convencional
IMD_41986;Burgos|N-120|130.6|134;0;0;Convencional
IMD_41987;Burgos|N-120|134|134.6;0;0;Convencional
IMD_41988;Burgos|N-120|134.6|139.5;1;1;Convencional
IMD_41989;Burgos|N-120|139.5|144.2;0;0;Convencional
IMD_41990;Burgos|N-120|144.2|147.2;0;0;Convencional
IMD_41991;Burgos|N-120|147.2|150.5;0;0;Convencional
IMD_41992;Burgos|N-120|150.5|160.6;0;0;Convencional
IMD_41993;Burgos|N-120|160.6|163.4;2;1;Convencional
IMD_41994;Burgos|N-120|163.4|164.2;0;0;Convencional
IMD_41995;Burgos|N-120|164.2|171.05;0;0;Convencional
IMD_41996;Palencia|N-120|171.05|172.3;0;0;Convencional
IMD_41997;Palencia|N-120|174.61|175.3;0;0;Convencional
IMD_41998;Palencia|N-120|175.3|178.5;0;0;Convencional
IMD_41999;Palencia|N-120|178.5|183.8;0;0;Convencional
IMD_42000;Palencia|N-120|183.8|190.7;0;0;Convencional
IMD_42001;Palencia|N-120|190.7|192.6;0;0;Convencional
IMD_42002;Palencia|N-120|192.6|195.4;0;0;Convencional
IMD_42003;Palencia|N-120|195.4|197;0;0;Convencional
IMD_42004;Palencia|N-120|197|197.7;0;0;Convencional
IMD_42005;Palencia|N-120|197.7|205.2;1;1;Convencional
IMD_42006;Palencia|N-120|205.2|212;0;0;Convencional
IMD_42007;Palencia|N-120|212|212.4;0;0;Convencional
IMD_42008;Palencia|N-120|212.4|214.3;0;0;Convencional
IMD_42009;Palencia|N-120|214.3|223.2;0;0;Convencional
IMD_42010;Palencia|N-120|223.2|225;0;0;Convencional
IMD_42011;Palencia|N-120|225|227.2;0;0;Convencional
IMD_42012;Palencia|N-120|227.2|233.27;0;0;Convencional
IMD_42013;León|N-120|233.27|234;0;0;Convencional
IMD_42014;León|N-120|234|236;0;0;Convencional
IMD_42015;León|N-120|236|238.1;0;0;Convencional
IMD_42016;León|N-120|238.1|239.7;0;0;Convencional
IMD_42017;León|N-120|239.7|240.4;0;0;Convencional
IMD_42018;León|N-120|240.4|242.4;0;0;Convencional
IMD_42019;León|N-120|242.4|246.3;1;1;Convencional
IMD_42020;León|N-120|246.3|256.5;1;1;Convencional
IMD_42021;León|N-120|256.5|264.72;0;0;Convencional
IMD_42022;León|N-120|302.445|302.725;0;0;Multicarril
IMD_42023;León|N-120|307.67|311.519;0;0;Multicarril
IMD_42024;León|N-120|311.519|312.3;0;0;Multicarril
IMD_42025;León|N-120|312.3|313.2;0;0;Multicarril
IMD_42026;León|N-120|313.2|314;0;0;Convencional
IMD_42027;León|N-120|314|316.3;1;1;Convencional
IMD_42028;León|N-120|316.3|321.7;2;1;Convencional
IMD_42029;León|N-120|321.7|322.5;0;0;Convencional
IMD_42030;León|N-120|322.5|323.3;0;0;Convencional
IMD_42031;León|N-120|323.3|327.7;0;0;Convencional
IMD_42032;León|N-120|327.7|330.5;0;0;Convencional
IMD_42033;León|N-120|330.5|334;1;1;Convencional
IMD_42034;León|N-120|334|334.6;0;0;Convencional
IMD_42035;León|N-120|334.6|335.3;0;0;Convencional
IMD_42036;León|N-120|335.3|338.2;1;1;Convencional
IMD_42037;León|N-120|338.2|340.2;0;0;Convencional
IMD_42038;León|N-120|340.2|344.7;2;1;Convencional
IMD_42039;León|N-120|344.7|347.1;0;0;Convencional
IMD_42040;León|N-120|426|426.9;0;0;Convencional
IMD_42041;León|N-120|426.9|430.7;1;1;Convencional
IMD_42042;León|N-120|430.7|434.5;0;0;Convencional
IMD_42043;León|N-120|434.5|436.3;1;1;Convencional
IMD_42044;León|N-120|436.3|437.61;0;0;Convencional
IMD_42045;Ourense|N-120|437.61|447.9;0;0;Convencional
IMD_42046;Ourense|N-120|447.9|453.2;0;0;Convencional
IMD_42047;Ourense|N-120|453.2|457.1;1;1;Convencional
IMD_42048;Ourense|N-120|457.1|459.5;3;1;Convencional
IMD_42049;Ourense|N-120|459.5|464.5;1;1;Convencional
IMD_42050;Ourense|N-120|464.5|468.8;1;1;Convencional
IMD_42051;Ourense|N-120|468.8|472.8;0;0;Convencional
IMD_42052;Lugo|N-120|472.8|482.3;1;1;Convencional
IMD_42053;Lugo|N-120|482.3|483.9;0;0;Convencional
IMD_42054;Lugo|N-120|483.9|488.6;0;0;Convencional
IMD_42055;Lugo|N-120|488.6|490.6;0;0;Convencional
IMD_42056;Lugo|N-120|490.6|495.9;0;0;Convencional
IMD_42057;Lugo|N-120|495.9|500.67;0;0;Convencional
IMD_42058;Lugo|N-120|500.67|502.6;2;1;Multicarril
IMD_42059;Lugo|N-120|502.6|512.2;5;1;Convencional
IMD_42060;Lugo|N-120|512.2|521.271;0;0;Convencional
IMD_42061;Lugo|N-120|521.271|523.3;0;0;Convencional
IMD_42062;Lugo|N-120|523.3|526;0;0;Convencional
IMD_42063;Lugo|N-120|526|529.9;0;0;Convencional
IMD_42064;Lugo|N-120|529.9|534.7;0;0;Convencional
IMD_42065;Lugo|N-120|534.7|548.8;4;1;Convencional
IMD_42066;Ourense|N-120|548.8|550.7;0;0;Convencional
IMD_42067;Ourense|N-120|550.7|564.4;1;1;Convencional
IMD_42068;Ourense|N-120|564.4|565.4;0;0;Convencional
IMD_42069;Ourense|N-120|565.4|568.06;0;0;Convencional
IMD_42070;Ourense|N-120|568.75|569.3;0;0;Multicarril
IMD_42071;Ourense|N-120|569.3|569.67;0;0;Convencional
IMD_42072;Ourense|N-120|569.67|570.97;0;0;Multicarril
IMD_42073;Ourense|N-120|570.97|573.1;0;0;Multicarril
IMD_42074;Ourense|N-120|573.1|573.65;0;0;Multicarril
IMD_42075;Ourense|N-120|573.65|574.37;1;1;Multicarril
IMD_42076;Ourense|N-120|574.37|580.6;3;1;Convencional
IMD_42077;Ourense|N-120|580.6|582;1;1;Convencional
IMD_42078;Ourense|N-120|582|582.3;0;0;Convencional
IMD_42079;Ourense|N-120|582.3|583.1;0;0;Convencional
IMD_42080;Ourense|N-120|583.1|594.6;0;0;Convencional
IMD_42081;Ourense|N-120|594.6|594.9;0;0;Convencional
IMD_42082;Ourense|N-120|594.9|596.3;0;0;Convencional
IMD_42083;Ourense|N-120|596.3|601.8;0;0;Convencional
IMD_42084;Ourense|N-120|601.8|602.75;0;0;Convencional
IMD_42085;Ourense|N-120|603.98|605.2;0;0;Convencional
IMD_42086;Ourense|N-120|605.2|605.54;0;0;Convencional
IMD_42087;Ourense|N-120|607.39|609.94;0;0;Convencional
IMD_42088;Pontevedra|N-120|609.94|614.2;0;0;Convencional
IMD_42089;Pontevedra|N-120|614.2|618.5;1;1;Convencional
IMD_42090;Pontevedra|N-120|618.5|627.5;0;0;Convencional
IMD_42091;Pontevedra|N-120|627.5|630.8;0;0;Convencional
IMD_42092;Pontevedra|N-120|630.8|631.1;0;0;Convencional
IMD_42093;Pontevedra|N-120|631.1|634.1;1;1;Convencional
IMD_42094;Pontevedra|N-120|634.1|637.4;1;1;Convencional
IMD_42095;Pontevedra|N-120|637.4|637.9;0;0;Convencional
IMD_42096;Pontevedra|N-120|637.9|644.6;13;1;Convencional
IMD_42097;Pontevedra|N-120|644.6|644.9;2;1;Convencional
IMD_42098;Pontevedra|N-120|644.9|646;2;1;Convencional
IMD_42099;Pontevedra|N-120|646|650.9;4;1;Convencional
IMD_42100;Pontevedra|N-120|650.9|651.2;1;1;Convencional
IMD_42101;Pontevedra|N-120|651.2|652;1;1;Convencional
IMD_42102;Pontevedra|N-120|652|653.4;1;1;Convencional
IMD_42103;La Rioja|N-120A|47.16|47.929;0;0;Convencional
IMD_42104;Ourense|N-120A|84.8|85.7;0;0;Convencional
IMD_42105;Ourense|N-120A|86.75|88.4;0;0;Convencional
IMD_42106;Ourense|N-120A|88.4|93.4;0;0;Convencional
IMD_42107;Ourense|N-120A|93.4|98;1;1;Convencional
IMD_42108;Ourense|N-120A|99.6|102.5;0;0;Convencional
IMD_42109;Ourense|N-120A|102.5|103.6;0;0;Convencional
IMD_42110;Ourense|N-120A|103.6|104.7;0;0;Convencional
IMD_42111;León|N-120A|344.5|345.5;0;0;Convencional
IMD_42112;León|N-120A|345.5|346.05;0;0;Convencional
IMD_42113;Lugo|N-120A|526.5|527.6;0;0;Convencional
IMD_42114;Lugo|N-120A|527.6|528.3;0;0;Convencional
IMD_42115;Lugo|N-120A|528.3|531.9;1;1;Convencional
IMD_42116;Lugo|N-120A|533.6|535.4;0;0;Convencional
IMD_42117;Lugo|N-120A|535.4|539.6;0;0;Convencional
IMD_42118;Lugo|N-120A|539.6|547.1;0;0;Convencional
IMD_42119;Lugo|N-120A|547.1|548.8;0;0;Convencional
IMD_42120;Zaragoza|N-121|0|5.9;1;1;Convencional
IMD_42121;Zaragoza|N-121|5.9|6.61;0;0;Convencional
IMD_42122;Zaragoza|N-122|49.4|50;0;0;Convencional
IMD_42123;Zaragoza|N-122|50|52;2;1;Convencional
IMD_42124;Zaragoza|N-122|52|55.9;1;1;Convencional
IMD_42125;Zaragoza|N-122|55.9|57.8;0;0;Convencional
IMD_42126;Zaragoza|N-122|57.8|59;0;0;Convencional
IMD_42127;Zaragoza|N-122|59|63;1;1;Convencional
IMD_42128;Zaragoza|N-122|63|63.1;0;0;Convencional
IMD_42129;Zaragoza|N-122|63.1|63.7;0;0;Convencional
IMD_42130;Zaragoza|N-122|63.7|69.5;4;1;Convencional
IMD_42131;Zaragoza|N-122|69.5|75.2;0;0;Convencional
IMD_42132;Zaragoza|N-122|75.2|76.3;0;0;Convencional
IMD_42133;Zaragoza|N-122|76.3|83.8;3;1;Convencional
IMD_42134;Zaragoza|N-122|83.8|84.8;0;0;Convencional
IMD_42135;Zaragoza|N-122|84.8|85.9;0;0;Convencional
IMD_42136;Zaragoza|N-122|85.9|86.1;0;0;Convencional
IMD_42137;Zaragoza|N-122|86.1|88.7;1;1;Convencional
IMD_42138;Zaragoza|N-122|88.7|95.3;2;1;Convencional
IMD_42139;Zaragoza|N-122|95.3|95.8;0;0;Convencional
IMD_42140;Soria|N-122|95.8|98.125;0;0;Convencional
IMD_42141;Soria|N-122|100.6|103.625;0;0;Convencional
IMD_42142;Soria|N-122|105.975|106.3;0;0;Convencional
IMD_42143;Soria|N-122|107.5|109.6;0;0;Convencional
IMD_42144;Soria|N-122|109.6|110.4;0;0;Convencional
IMD_42145;Soria|N-122|110.4|114.8;0;0;Convencional
IMD_42146;Soria|N-122|114.8|115.3;0;0;Convencional
IMD_42147;Soria|N-122|115.3|120.4;1;1;Convencional
IMD_42148;Soria|N-122|120.4|123.7;3;1;Convencional
IMD_42149;Soria|N-122|123.7|127.6;0;0;Convencional
IMD_42150;Soria|N-122|127.6|127.7;0;0;Convencional
IMD_42151;Soria|N-122|127.7|131.9;0;0;Convencional
IMD_42152;Soria|N-122|131.9|133.3;0;0;Convencional
IMD_42153;Soria|N-122|133.3|138;2;1;Convencional
IMD_42154;Soria|N-122|138|140.5;2;1;Convencional
IMD_42155;Soria|N-122|140.5|142.7;1;1;Convencional
IMD_42156;Soria|N-122|142.7|148.07;1;1;Convencional
IMD_42157;Soria|N-122|158.64|163.5;3;1;Convencional
IMD_42158;Soria|N-122|163.5|165.2;0;0;Convencional
IMD_42159;Soria|N-122|165.2|171.7;0;0;Convencional
IMD_42160;Soria|N-122|171.7|176.2;0;0;Convencional
IMD_42161;Soria|N-122|176.2|179.8;0;0;Convencional
IMD_42162;Soria|N-122|179.8|184.4;0;0;Convencional
IMD_42163;Soria|N-122|184.4|187;0;0;Convencional
IMD_42164;Soria|N-122|187|189.2;0;0;Convencional
IMD_42165;Soria|N-122|189.2|192.2;0;0;Convencional
IMD_42166;Soria|N-122|192.2|194.8;0;0;Convencional
IMD_42167;Soria|N-122|194.8|201.8;0;0;Convencional
IMD_42168;Soria|N-122|201.8|203.3;0;0;Convencional
IMD_42169;Soria|N-122|203.3|207.7;1;1;Convencional
IMD_42170;Soria|N-122|207.7|211.6;0;0;Convencional
IMD_42171;Soria|N-122|211.6|213.5;0;0;Convencional
IMD_42172;Soria|N-122|213.5|213.6;0;0;Convencional
IMD_42173;Soria|N-122|213.6|214.1;0;0;Convencional
